Attaching to hardhat-chainlink-plugin-chainlink-hardhat-node-1, hardhat-chainlink-plugin-chainlink-hardhat-postgres-1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:03:52.066Z [DEBUG] Initializing API credentials                       cmd/client.go:719                file=/chainlink/apicredentials logger=1.6.0@a6a2907 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:21.020Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=68772597-4f10-4b22-9f6f-a218c0e70831 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:21.030Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0081533 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=68772597-4f10-4b22-9f6f-a218c0e70831 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:26.020Z [INFO]  GET /health                                        web/router.go:517                clientIP=127.0.0.1 latency=458?s logger=1.6.0@a6a2907 method=GET path=/health servedAt=2022-09-15 00:09:26 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:31.020Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=7fb947e3-e90a-4c6e-bbc3-6d8b114f1047 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:31.029Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0055757 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=7fb947e3-e90a-4c6e-bbc3-6d8b114f1047 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:39.551Z [DEBUG] chain shorter than EvmFinalityDepth                headtracker/head_saver.go:61     chainLen=5 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.HeadSaver 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:39.553Z [DEBUG] Received new head #5 (0x5)                         headtracker/head_tracker.go:176  blockHash=0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58 blockHeight=5 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker parentHeadHash=0x7312341a65131ce5562312c301998367e7532e545ca42c0ca1af49aca6623f17 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.152Z [DEBUG] Initiating callbacks                               headtracker/head_broadcaster.go:126 evmChainID=31337 headNum=5 logger=1.6.0@a6a2907.EVM.HeadBroadcaster numCallbacks=4 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.156Z [DEBUG] Finished callback in 188.2?s                       headtracker/head_broadcaster.go:145 blockNumber=5 callbackType=*txmgr.Txm evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0001882 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.156Z [DEBUG] Finished callback in 43.9?s                        headtracker/head_broadcaster.go:145 blockNumber=5 callbackType=*promreporter.promReporter evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0000439 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.159Z [DEBUG] RPC call: evmclient.Client#BatchCallContext        client/node.go:440               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x4",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=1 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=a3d6b083-e952-4085-8650-d621db9cd2df 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.160Z [DEBUG] processHead start                                  txmgr/eth_confirmer.go:201       evmChainID=31337 headNum=5 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.163Z [DEBUG] Finished callback in 44.9?s                        headtracker/head_broadcaster.go:145 blockNumber=5 callbackType=*log.broadcaster evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0000449 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.163Z [DEBUG] Received head                                      log/broadcaster.go:544           blockHash=0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58 blockNumber=5 chainLen=6 evmChainID=31337 logger=1.6.0@a6a2907.EVM.LogBroadcaster parentHash=0x7312341a65131ce5562312c301998367e7532e545ca42c0ca1af49aca6623f17 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.162Z [DEBUG] BalanceMonitor: signalling balance worker          monitor/balance.go:101           evmChainID=31337 logger=1.6.0@a6a2907.EVM 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.187Z [DEBUG] Finished callback in 25.5925ms                     headtracker/head_broadcaster.go:145 blockNumber=5 callbackType=*monitor.balanceMonitor evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0255925 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.189Z [DEBUG] RPC call: evmclient.Client#BalanceAt               client/node.go:798               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 blockNumber=<nil> evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=38fd6b20-5467-42f6-a5d4-89728b5a4526 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.216Z [DEBUG] Chain length supplied for re-org detection was shorter than EvmFinalityDepth txmgr/eth_confirmer.go:1312      chainLength=6 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer nConsecutiveBlocksChainTooShort=4 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.233Z [DEBUG] processHead finish                                 txmgr/eth_confirmer.go:239       evmChainID=31337 headNum=5 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.290Z [DEBUG] evmclient.Client#BatchCallContext RPC call success client/node.go:912               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x4",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] callName=BatchCallContext duration=0.1226268 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=1 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=a3d6b083-e952-4085-8650-d621db9cd2df rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.292Z [DEBUG] Using fewer blocks than the specified history size: 5/8 gas/block_history_estimator.go:469 blocksAvailable=5 evmChainID=31337 head=Head{Number: 5, Hash: 0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58, ParentHash: 0x7312341a65131ce5562312c301998367e7532e545ca42c0ca1af49aca6623f17} headNum=5 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator rollingBlockHistorySize=8 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.298Z [DEBUG] Setting new default gas price: 20.00 Gwei          gas/block_history_estimator.go:364 blocks=[0,1,2,3,4] evmChainID=31337 gasPriceGWei=20.00 gasPriceWei=20000000000 head=Head{Number: 5, Hash: 0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58, ParentHash: 0x7312341a65131ce5562312c301998367e7532e545ca42c0ca1af49aca6623f17} headNum=5 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator maxGasPriceWei=100000000000000 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.311Z [DEBUG] evmclient.Client#BalanceAt RPC call success        client/node.go:912               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 balance=20000000000000000000 blockNumber=<nil> callName=BalanceAt duration=0.1199569 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=38fd6b20-5467-42f6-a5d4-89728b5a4526 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.986Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=645de4d9-4a03-4bbf-ae1b-55394aad19d2 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:40.999Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0105662 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=645de4d9-4a03-4bbf-ae1b-55394aad19d2 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:50.987Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=6a548b66-d329-4344-91fd-4b4d31df2d71 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:51.001Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0086035 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=6a548b66-d329-4344-91fd-4b4d31df2d71 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:09:56.215Z [INFO]  GET /health                                        web/router.go:517                clientIP=127.0.0.1 latency=249.8?s logger=1.6.0@a6a2907 method=GET path=/health servedAt=2022-09-15 00:09:56 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.032Z [DEBUG] chain shorter than EvmFinalityDepth                headtracker/head_saver.go:61     chainLen=6 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.HeadSaver 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.033Z [DEBUG] Received new head #6 (0x6)                         headtracker/head_tracker.go:176  blockHash=0x25d58c1daea8e314a5c73a12dfa0aa86909de9d2346a321e682cb483223db301 blockHeight=6 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker parentHeadHash=0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.116Z [DEBUG] Initiating callbacks                               headtracker/head_broadcaster.go:126 evmChainID=31337 headNum=6 logger=1.6.0@a6a2907.EVM.HeadBroadcaster numCallbacks=4 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.118Z [DEBUG] Finished callback in 140.6?s                       headtracker/head_broadcaster.go:145 blockNumber=6 callbackType=*promreporter.promReporter evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0001406 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.119Z [DEBUG] Finished callback in 1.1786ms                      headtracker/head_broadcaster.go:145 blockNumber=6 callbackType=*txmgr.Txm evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0011786 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.121Z [DEBUG] processHead start                                  txmgr/eth_confirmer.go:201       evmChainID=31337 headNum=6 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.122Z [DEBUG] RPC call: evmclient.Client#BatchCallContext        client/node.go:440               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x5",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=1 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e79773b3-b0c8-4013-a92f-4a0cf9a7e986 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.123Z [DEBUG] BalanceMonitor: signalling balance worker          monitor/balance.go:101           evmChainID=31337 logger=1.6.0@a6a2907.EVM 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.123Z [DEBUG] Finished callback in 45.5?s                        headtracker/head_broadcaster.go:145 blockNumber=6 callbackType=*log.broadcaster evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0000455 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.124Z [DEBUG] Received head                                      log/broadcaster.go:544           blockHash=0x25d58c1daea8e314a5c73a12dfa0aa86909de9d2346a321e682cb483223db301 blockNumber=6 chainLen=7 evmChainID=31337 logger=1.6.0@a6a2907.EVM.LogBroadcaster parentHash=0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.152Z [DEBUG] Finished callback in 28.9042ms                     headtracker/head_broadcaster.go:145 blockNumber=6 callbackType=*monitor.balanceMonitor evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0289042 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.154Z [DEBUG] RPC call: evmclient.Client#BalanceAt               client/node.go:798               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 blockNumber=<nil> evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=1cddd007-1c9b-4e42-88e9-edb955fc5679 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.186Z [DEBUG] Chain length supplied for re-org detection was shorter than EvmFinalityDepth txmgr/eth_confirmer.go:1312      chainLength=7 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer nConsecutiveBlocksChainTooShort=5 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.204Z [DEBUG] evmclient.Client#BatchCallContext RPC call success client/node.go:912               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x5",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] callName=BatchCallContext duration=0.0645087 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=1 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e79773b3-b0c8-4013-a92f-4a0cf9a7e986 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.206Z [DEBUG] evmclient.Client#BalanceAt RPC call success        client/node.go:912               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 balance=20000000000000000000 blockNumber=<nil> callName=BalanceAt duration=0.0482706 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=1cddd007-1c9b-4e42-88e9-edb955fc5679 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.212Z [DEBUG] Using fewer blocks than the specified history size: 6/8 gas/block_history_estimator.go:469 blocksAvailable=6 evmChainID=31337 head=Head{Number: 6, Hash: 0x25d58c1daea8e314a5c73a12dfa0aa86909de9d2346a321e682cb483223db301, ParentHash: 0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58} headNum=6 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator rollingBlockHistorySize=8 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.215Z [DEBUG] Setting new default gas price: 20.00 Gwei          gas/block_history_estimator.go:364 blocks=[0,1,2,3,4,5] evmChainID=31337 gasPriceGWei=20.00 gasPriceWei=20000000000 head=Head{Number: 6, Hash: 0x25d58c1daea8e314a5c73a12dfa0aa86909de9d2346a321e682cb483223db301, ParentHash: 0x9871bc942cd33e8e64c3dff9b284a67c7528018543bef55035be557556288b58} headNum=6 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator maxGasPriceWei=100000000000000 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.239Z [DEBUG] processHead finish                                 txmgr/eth_confirmer.go:239       evmChainID=31337 headNum=6 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.985Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e212b28e-3524-4c1f-9d1a-da1a2fba5b9c 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:00.993Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0064858 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e212b28e-3524-4c1f-9d1a-da1a2fba5b9c rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:10.951Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=88e26cdf-c685-46a7-8cd8-a029e1a63e86 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:10.960Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0063731 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=88e26cdf-c685-46a7-8cd8-a029e1a63e86 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:20.950Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=7ae31a00-567d-4b33-9f46-629d3f00cf60 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:20.963Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0087054 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=7ae31a00-567d-4b33-9f46-629d3f00cf60 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:26.549Z [INFO]  GET /health                                        web/router.go:517                clientIP=127.0.0.1 latency=187.9?s logger=1.6.0@a6a2907 method=GET path=/health servedAt=2022-09-15 00:10:26 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:30.952Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=91c85a6a-eaab-4618-9baf-9cf9836b5207 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:30.960Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0064494 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=91c85a6a-eaab-4618-9baf-9cf9836b5207 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:40.917Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=32da0596-9a37-4022-b96c-e8a72234a0cb 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:40.927Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0070229 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=32da0596-9a37-4022-b96c-e8a72234a0cb rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:50.919Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e255349f-0697-4b25-aee4-fdcf55db853b 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:50.966Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0452913 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=e255349f-0697-4b25-aee4-fdcf55db853b rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:55.979Z [DEBUG] chain shorter than EvmFinalityDepth                headtracker/head_saver.go:61     chainLen=7 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.HeadSaver 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:55.985Z [DEBUG] Received new head #7 (0x7)                         headtracker/head_tracker.go:176  blockHash=0x9a8fecbc3c105c735712ac2661d16776b190c55b359b6f7180641fd9fa3c99dc blockHeight=7 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker parentHeadHash=0x25d58c1daea8e314a5c73a12dfa0aa86909de9d2346a321e682cb483223db301 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:56.048Z [DEBUG] Initiating callbacks                               headtracker/head_broadcaster.go:126 evmChainID=31337 headNum=7 logger=1.6.0@a6a2907.EVM.HeadBroadcaster numCallbacks=4 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:56.050Z [DEBUG] BalanceMonitor: signalling balance worker          monitor/balance.go:101           evmChainID=31337 logger=1.6.0@a6a2907.EVM 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:56.051Z [DEBUG] Finished callback in 930.2?s                       headtracker/head_broadcaster.go:145 blockNumber=7 callbackType=*txmgr.Txm evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0009302 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:56.052Z [DEBUG] processHead start                                  txmgr/eth_confirmer.go:201       evmChainID=31337 headNum=7 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:56.053Z [DEBUG] Finished callback in 3.2098ms                      headtracker/head_broadcaster.go:145 blockNumber=7 callbackType=*monitor.balanceMonitor evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0032098 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:10:56.054Z [DEBUG] RPC call: evmclient.Client#BalanceAt               client/node.go:798               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 blockNumber=<nil> evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=a9e081e1-ae14-48c3-8db5-1d411dfe8949 
